"Name","Created","Runtime","State","test_score","dataset","model","e5_model_name","fold"
"tabpfnv2p5_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_4","2026-09-03T01:02:26.000Z","532","finished","0.9898995163137488","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2p5_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_4","2026-09-03T01:02:05.000Z","17","finished","0.994669718845661","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_AMERICAN_EAGLE_PRICES_all_4","2026-09-03T01:01:12.000Z","614","finished","0.992580188941814","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_4","2026-09-03T00:59:48.000Z","173","finished","0.9848040011424466","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_4","2026-09-03T00:59:27.000Z","15","finished","0.9933910316738632","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_AMERICAN_EAGLE_PRICES_all_4","2026-09-03T00:58:59.000Z","353","finished","0.9954714026566164","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_4","2026-09-03T00:57:06.000Z","431","finished","0.9885570556324768","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_4","2026-09-03T00:56:40.000Z","19","finished","0.9906938202698856","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_AMERICAN_EAGLE_PRICES_all_4","2026-09-03T00:56:34.000Z","729","finished","0.995979796318656","MUL_TEXT_AMERICAN_EAGLE_PRICES","CatBoost 😸","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_4","2026-09-03T00:56:29.000Z","170","finished","0.9889550890651844","MUL_TEXT_AMERICAN_EAGLE_PRICES","CatBoost 😸","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_4","2026-09-03T00:55:57.000Z","32","finished","0.9927598155376784","MUL_TEXT_AMERICAN_EAGLE_PRICES","CatBoost 😸","intfloat/e5-small-v2","4"
"light_MUL_TEXT_AMERICAN_EAGLE_PRICES_all_4","2026-09-03T00:54:26.000Z","453","finished","0.9961971870937522","MUL_TEXT_AMERICAN_EAGLE_PRICES","LightGBM 💡","intfloat/e5-small-v2","4"
"light_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_4","2026-09-03T00:54:15.000Z","694","finished","0.9884595525635432","MUL_TEXT_AMERICAN_EAGLE_PRICES","LightGBM 💡","intfloat/e5-small-v2","4"
"light_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_4","2026-09-03T00:54:05.000Z","14","finished","0.9945213870217972","MUL_TEXT_AMERICAN_EAGLE_PRICES","LightGBM 💡","intfloat/e5-small-v2","4"
"tabpfnv2p5_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_3","2026-09-03T00:52:38.000Z","377","finished","0.992450650175796","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","3"
"tabpfnv2p5_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_3","2026-09-03T00:52:17.000Z","16","finished","0.9949458699984264","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_AMERICAN_EAGLE_PRICES_all_3","2026-09-03T00:50:54.000Z","180","finished","0.9953551896546649","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_3","2026-09-03T00:50:51.000Z","614","finished","0.9875761899338642","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_3","2026-09-03T00:50:33.000Z","15","finished","0.9937418681357608","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_AMERICAN_EAGLE_PRICES_all_3","2026-09-03T00:49:31.000Z","426","finished","0.9941488548848496","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_3","2026-09-03T00:47:56.000Z","154","finished","0.9909474518025756","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_3","2026-09-03T00:47:35.000Z","16","finished","0.9909107238834152","MUL_TEXT_AMERICAN_EAGLE_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_AMERICAN_EAGLE_PRICES_all_3","2026-09-03T00:45:51.000Z","379","finished","0.997036369045861","MUL_TEXT_AMERICAN_EAGLE_PRICES","CatBoost 😸","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_3","2026-09-03T00:45:48.000Z","493","finished","0.9912707437898484","MUL_TEXT_AMERICAN_EAGLE_PRICES","CatBoost 😸","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_3","2026-09-03T00:45:19.000Z","28","finished","0.9936433006487284","MUL_TEXT_AMERICAN_EAGLE_PRICES","CatBoost 😸","intfloat/e5-small-v2","3"
"light_MUL_TEXT_AMERICAN_EAGLE_PRICES_all_3","2026-09-03T00:44:58.000Z","153","finished","0.9974809314972292","MUL_TEXT_AMERICAN_EAGLE_PRICES","LightGBM 💡","intfloat/e5-small-v2","3"
"light_MUL_TEXT_AMERICAN_EAGLE_PRICES_text_only_3","2026-09-03T00:44:23.000Z","688","finished","0.9913786052368788","MUL_TEXT_AMERICAN_EAGLE_PRICES","LightGBM 💡","intfloat/e5-small-v2","3"
"light_MUL_TEXT_AMERICAN_EAGLE_PRICES_no_text_3","2026-09-03T00:44:02.000Z","15","finished","0.9949800092159328","MUL_TEXT_AMERICAN_EAGLE_PRICES","LightGBM 💡","intfloat/e5-small-v2","3"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_text_only_4","2026-09-03T00:13:31.000Z","347","finished","0.7297257758494274","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_no_text_4","2026-09-03T00:13:26.000Z","15","finished","0.7117803629207021","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_all_4","2026-09-03T00:13:17.000Z","377","finished","0.7377390536805731","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_text_only_4","2026-09-03T00:12:27.000Z","273","finished","0.6952372462532789","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_no_text_4","2026-09-03T00:12:06.000Z","14","finished","0.7237207151683894","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_BOOKS_GOODREADS_all_4","2026-09-03T00:12:05.000Z","93","finished","0.761470494426017","MUL_TEXT_BOOKS_GOODREADS","TabM Ⓜ️","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_BOOKS_GOODREADS_text_only_4","2026-09-03T00:11:49.000Z","394","finished","0.7002733559164284","MUL_TEXT_BOOKS_GOODREADS","TabM Ⓜ️","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_BOOKS_GOODREADS_no_text_4","2026-09-03T00:11:23.000Z","21","finished","0.7015260621794038","MUL_TEXT_BOOKS_GOODREADS","TabM Ⓜ️","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_BOOKS_GOODREADS_all_4","2026-09-03T00:10:09.000Z","109","finished","0.7494206287118433","MUL_TEXT_BOOKS_GOODREADS","CatBoost 😸","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_BOOKS_GOODREADS_text_only_4","2026-09-03T00:10:02.000Z","200","finished","0.6936601574651159","MUL_TEXT_BOOKS_GOODREADS","CatBoost 😸","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_BOOKS_GOODREADS_no_text_4","2026-09-03T00:09:40.000Z","15","finished","0.7055114104842817","MUL_TEXT_BOOKS_GOODREADS","CatBoost 😸","intfloat/e5-small-v2","4"
"light_MUL_TEXT_BOOKS_GOODREADS_all_4","2026-09-03T00:09:15.000Z","386","finished","0.7738703223692429","MUL_TEXT_BOOKS_GOODREADS","LightGBM 💡","intfloat/e5-small-v2","4"
"light_MUL_TEXT_BOOKS_GOODREADS_text_only_4","2026-09-03T00:09:05.000Z","262","finished","0.730867291047058","MUL_TEXT_BOOKS_GOODREADS","LightGBM 💡","intfloat/e5-small-v2","4"
"light_MUL_TEXT_BOOKS_GOODREADS_no_text_4","2026-09-03T00:08:48.000Z","14","finished","0.7119852582573062","MUL_TEXT_BOOKS_GOODREADS","LightGBM 💡","intfloat/e5-small-v2","4"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_text_only_3","2026-09-03T00:07:58.000Z","312","finished","0.7524212235533487","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","3"
"tabpfnv2p5_MUL_TEXT_BOOKS_GOODREADS_no_text_3","2026-09-03T00:07:36.000Z","14","finished","0.7194566163950585","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_all_3","2026-09-03T00:07:23.000Z","277","finished","0.7467684070817966","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_text_only_3","2026-09-03T00:06:39.000Z","111","finished","0.712940565929164","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_BOOKS_GOODREADS_no_text_3","2026-09-03T00:06:17.000Z","15","finished","0.7198791831411614","MUL_TEXT_BOOKS_GOODREADS","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_BOOKS_GOODREADS_all_3","2026-09-03T00:06:16.000Z","198","finished","0.7657333785129546","MUL_TEXT_BOOKS_GOODREADS","TabM Ⓜ️","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_BOOKS_GOODREADS_text_only_3","2026-09-03T00:04:46.000Z","393","finished","0.7402700559418204","MUL_TEXT_BOOKS_GOODREADS","TabM Ⓜ️","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_BOOKS_GOODREADS_no_text_3","2026-09-03T00:04:19.000Z","23","finished","0.7062830989745975","MUL_TEXT_BOOKS_GOODREADS","TabM Ⓜ️","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_BOOKS_GOODREADS_all_3","2026-09-03T00:04:15.000Z","116","finished","0.8004509892911221","MUL_TEXT_BOOKS_GOODREADS","CatBoost 😸","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_BOOKS_GOODREADS_text_only_3","2026-09-03T00:04:01.000Z","283","finished","0.7565086795112496","MUL_TEXT_BOOKS_GOODREADS","CatBoost 😸","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_BOOKS_GOODREADS_no_text_3","2026-09-03T00:03:58.000Z","16","finished","0.7174996007960357","MUL_TEXT_BOOKS_GOODREADS","CatBoost 😸","intfloat/e5-small-v2","3"
"light_MUL_TEXT_BOOKS_GOODREADS_all_3","2026-09-03T00:03:18.000Z","238","finished","0.7920453767410908","MUL_TEXT_BOOKS_GOODREADS","LightGBM 💡","intfloat/e5-small-v2","3"
"light_MUL_TEXT_BOOKS_GOODREADS_text_only_3","2026-09-03T00:02:57.000Z","195","finished","0.7462664083844422","MUL_TEXT_BOOKS_GOODREADS","LightGBM 💡","intfloat/e5-small-v2","3"
"light_MUL_TEXT_BOOKS_GOODREADS_no_text_3","2026-09-03T00:02:41.000Z","13","finished","0.7038763392864923","MUL_TEXT_BOOKS_GOODREADS","LightGBM 💡","intfloat/e5-small-v2","3"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_text_only_4","2026-09-02T23:31:40.000Z","1816","finished","0.9610904610904611","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_no_text_4","2026-09-02T23:31:13.000Z","23","finished","0.9909664909664908","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_all_4","2026-09-02T23:28:59.000Z","1824","finished","0.9918034918034916","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_text_only_4","2026-09-02T23:26:27.000Z","1635","finished","0.9515984515984516","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_no_text_4","2026-09-02T23:25:54.000Z","27","finished","0.9894399894399896","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_all_4","2026-09-02T23:24:46.000Z","474","finished","0.9902289902289902","BIN_TEXT_CALIFORNIA_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","4"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_text_only_4","2026-09-02T23:16:45.000Z","478","finished","0.9534849534849535","BIN_TEXT_CALIFORNIA_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","4"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_no_text_4","2026-09-02T23:16:24.000Z","17","finished","0.989033989033989","BIN_TEXT_CALIFORNIA_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","4"
"cat_BIN_TEXT_CALIFORNIA_PRICES_all_4","2026-09-02T23:14:56.000Z","1122","finished","0.9915899915899916","BIN_TEXT_CALIFORNIA_PRICES","CatBoost 😸","intfloat/e5-small-v2","4"
"cat_BIN_TEXT_CALIFORNIA_PRICES_text_only_4","2026-09-02T23:10:53.000Z","2370","finished","0.9574699574699576","BIN_TEXT_CALIFORNIA_PRICES","CatBoost 😸","intfloat/e5-small-v2","4"
"cat_BIN_TEXT_CALIFORNIA_PRICES_no_text_4","2026-09-02T23:10:32.000Z","18","finished","0.9890639890639892","BIN_TEXT_CALIFORNIA_PRICES","CatBoost 😸","intfloat/e5-small-v2","4"
"light_BIN_TEXT_CALIFORNIA_PRICES_all_4","2026-09-02T23:08:28.000Z","470","finished","0.9916179916179916","BIN_TEXT_CALIFORNIA_PRICES","LightGBM 💡","intfloat/e5-small-v2","4"
"light_BIN_TEXT_CALIFORNIA_PRICES_text_only_4","2026-09-02T23:02:10.000Z","2281","finished","0.9552809552809552","BIN_TEXT_CALIFORNIA_PRICES","LightGBM 💡","intfloat/e5-small-v2","4"
"light_BIN_TEXT_CALIFORNIA_PRICES_no_text_4","2026-09-02T23:01:49.000Z","15","finished","0.9891849891849892","BIN_TEXT_CALIFORNIA_PRICES","LightGBM 💡","intfloat/e5-small-v2","4"
"tabpfnv2p5_BIN_TEXT_CALIFORNIA_PRICES_text_only_3","2026-09-02T23:00:51.000Z","1815","finished","0.9596764596764596","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","3"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_all_3","2026-09-02T22:58:42.000Z","1811","finished","0.9916774916774918","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_text_only_3","2026-09-02T22:58:34.000Z","1634","finished","0.9509304509304508","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabpfnv2_BIN_TEXT_CALIFORNIA_PRICES_no_text_3","2026-09-02T22:58:03.000Z","26","finished","0.9883479883479884","BIN_TEXT_CALIFORNIA_PRICES","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_all_3","2026-09-02T22:56:16.000Z","1118","finished","0.987993987993988","BIN_TEXT_CALIFORNIA_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","3"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_text_only_3","2026-09-02T22:52:37.000Z","479","finished","0.9535769535769536","BIN_TEXT_CALIFORNIA_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","3"
"tabm_BIN_TEXT_CALIFORNIA_PRICES_no_text_3","2026-09-02T22:52:11.000Z","19","finished","0.986057986057986","BIN_TEXT_CALIFORNIA_PRICES","TabM Ⓜ️","intfloat/e5-small-v2","3"
"cat_BIN_TEXT_CALIFORNIA_PRICES_all_3","2026-09-02T22:43:46.000Z","501","finished","0.9882909882909882","BIN_TEXT_CALIFORNIA_PRICES","CatBoost 😸","intfloat/e5-small-v2","3"
"cat_BIN_TEXT_CALIFORNIA_PRICES_text_only_3","2026-09-02T22:37:20.000Z","1132","finished","0.9574579574579576","BIN_TEXT_CALIFORNIA_PRICES","CatBoost 😸","intfloat/e5-small-v2","3"
"cat_BIN_TEXT_CALIFORNIA_PRICES_no_text_3","2026-09-02T22:36:59.000Z","17","finished","0.9869359869359868","BIN_TEXT_CALIFORNIA_PRICES","CatBoost 😸","intfloat/e5-small-v2","3"
"light_BIN_TEXT_CALIFORNIA_PRICES_all_3","2026-09-02T22:35:29.000Z","494","finished","0.9893919893919894","BIN_TEXT_CALIFORNIA_PRICES","LightGBM 💡","intfloat/e5-small-v2","3"
"light_BIN_TEXT_CALIFORNIA_PRICES_text_only_3","2026-09-02T22:34:56.000Z","1380","finished","0.9533749533749534","BIN_TEXT_CALIFORNIA_PRICES","LightGBM 💡","intfloat/e5-small-v2","3"
"light_BIN_TEXT_CALIFORNIA_PRICES_no_text_3","2026-09-02T22:34:35.000Z","14","finished","0.9867509867509868","BIN_TEXT_CALIFORNIA_PRICES","LightGBM 💡","intfloat/e5-small-v2","3"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_all_4","2026-09-02T03:12:23.000Z","1433","finished","0.8353093343730416","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_text_only_4","2026-09-02T03:11:31.000Z","1433","finished","0.7690498916441845","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_no_text_4","2026-09-02T03:10:59.000Z","27","finished","0.8527811412820755","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_all_4","2026-09-02T03:10:56.000Z","1439","finished","0.8470574442306322","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_text_only_4","2026-09-02T02:54:46.000Z","1393","finished","0.7883048111786921","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_no_text_4","2026-09-02T02:54:14.000Z","28","finished","0.8367646491209744","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_MELBOURNE_AIRBNB_all_4","2026-09-02T02:50:31.000Z","1348","finished","0.8469982755953526","MUL_TEXT_MELBOURNE_AIRBNB","TabM Ⓜ️","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_MELBOURNE_AIRBNB_text_only_4","2026-09-02T02:48:27.000Z","1347","finished","0.7967254782248221","MUL_TEXT_MELBOURNE_AIRBNB","TabM Ⓜ️","intfloat/e5-small-v2","4"
"tabm_MUL_TEXT_MELBOURNE_AIRBNB_no_text_4","2026-09-02T02:47:55.000Z","27","finished","0.8411049250741494","MUL_TEXT_MELBOURNE_AIRBNB","TabM Ⓜ️","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_all_4","2026-09-02T02:47:30.000Z","1487","finished","0.8393704620134372","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_text_only_4","2026-09-02T02:46:34.000Z","1459","finished","0.7743895418039266","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","4"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_no_text_4","2026-09-02T02:46:11.000Z","72","finished","0.8316175439745621","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","4"
"light_MUL_TEXT_MELBOURNE_AIRBNB_all_4","2026-09-02T02:33:09.000Z","1259","finished","0.8183995415806568","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","4"
"light_MUL_TEXT_MELBOURNE_AIRBNB_text_only_4","2026-09-02T02:28:46.000Z","1302","finished","0.7528690242912942","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","4"
"light_MUL_TEXT_MELBOURNE_AIRBNB_no_text_4","2026-09-02T02:28:20.000Z","19","finished","0.8190362935222705","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","4"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_all_3","2026-09-02T02:23:50.000Z","1439","finished","0.8503602408397519","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","3"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_text_only_3","2026-09-02T02:22:48.000Z","1423","finished","0.7748758925664991","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","3"
"tabpfnv2p5_MUL_TEXT_MELBOURNE_AIRBNB_no_text_3","2026-09-02T02:22:17.000Z","26","finished","0.8626790122443643","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_all_3","2026-09-02T02:21:55.000Z","1452","finished","0.8556850592688605","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_text_only_3","2026-09-02T02:09:52.000Z","1394","finished","0.7926537857536717","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabpfnv2_MUL_TEXT_MELBOURNE_AIRBNB_no_text_3","2026-09-02T02:09:20.000Z","28","finished","0.847329978484859","MUL_TEXT_MELBOURNE_AIRBNB","TabPFN-v2 🤯","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_MELBOURNE_AIRBNB_all_3","2026-09-02T02:05:55.000Z","1343","finished","0.8553848785105735","MUL_TEXT_MELBOURNE_AIRBNB","TabM Ⓜ️","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_MELBOURNE_AIRBNB_text_only_3","2026-09-02T01:59:18.000Z","1354","finished","0.8095894768571593","MUL_TEXT_MELBOURNE_AIRBNB","TabM Ⓜ️","intfloat/e5-small-v2","3"
"tabm_MUL_TEXT_MELBOURNE_AIRBNB_no_text_3","2026-09-02T01:58:52.000Z","24","finished","0.8479885960804321","MUL_TEXT_MELBOURNE_AIRBNB","TabM Ⓜ️","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_all_3","2026-09-02T01:58:47.000Z","1497","finished","0.8429072522613819","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_text_only_3","2026-09-02T01:57:52.000Z","1460","finished","0.7883194183072305","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","3"
"cat_MUL_TEXT_MELBOURNE_AIRBNB_no_text_3","2026-09-02T01:57:34.000Z","69","finished","0.8404591764867323","MUL_TEXT_MELBOURNE_AIRBNB","CatBoost 😸","intfloat/e5-small-v2","3"
"light_MUL_TEXT_MELBOURNE_AIRBNB_all_3","2026-09-02T01:48:19.000Z","1257","finished","0.8276403505639449","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","3"
"light_MUL_TEXT_MELBOURNE_AIRBNB_text_only_3","2026-09-02T01:44:14.000Z","1299","finished","0.7684949067882323","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","3"
"light_MUL_TEXT_MELBOURNE_AIRBNB_no_text_3","2026-09-02T01:43:47.000Z","21","finished","0.8244061907561246","MUL_TEXT_MELBOURNE_AIRBNB","LightGBM 💡","intfloat/e5-small-v2","3"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_all_4","2026-09-01T23:29:58.000Z","34","finished","0.86875","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_text_only_4","2026-09-01T23:29:57.000Z","37","finished","0.7931547619047619","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2p5_BIN_TEXT_IMDB_GENRE_no_text_4","2026-09-01T23:29:54.000Z","15","finished","0.8529761904761904","BIN_TEXT_IMDB_GENRE","TabPFN-v2p5 🇩🇪","intfloat/e5-small-v2","4"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_all_4","2026-09-01T23:29:47.000Z","37","finished","0.8601190476190477","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
"tabpfnv2_BIN_TEXT_IMDB_GENRE_text_only_4","2026-09-01T23:29:38.000Z","37","finished","0.8047619047619048","BIN_TEXT_IMDB_GENRE","TabPFN-v2 🤯","intfloat/e5-small-v2","4"
