"Name","Created","Runtime","State","test_score","dataset","model","e5_model_name","fold","multimodal_state"
"tabm_REG_IMAGE_LAHAINA_AUCTION_3","2026-09-05T21:19:04.000Z","38","finished","0.5437896251678467","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","3","all"
"cat_REG_IMAGE_LAHAINA_AUCTION_3","2026-09-05T21:18:32.000Z","27","finished","0.04929992010263551","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","3","img"
"cat_REG_IMAGE_LAHAINA_AUCTION_3","2026-09-05T21:18:00.000Z","29","finished","0.5744710302047218","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","3","non"
"cat_REG_IMAGE_LAHAINA_AUCTION_3","2026-09-05T21:17:13.000Z","40","finished","0.5854970791897027","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","3","all"
"light_REG_IMAGE_LAHAINA_AUCTION_3","2026-09-05T21:16:41.000Z","27","finished","0.08525469200458713","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","3","img"
"light_REG_IMAGE_LAHAINA_AUCTION_3","2026-09-05T21:16:15.000Z","24","finished","0.5708530951050557","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","3","non"
"light_REG_IMAGE_LAHAINA_AUCTION_3","2026-09-05T21:15:33.000Z","37","finished","0.5815140596162351","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","3","all"
"tabm_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:13:25.000Z","28","finished","0.10257601737976074","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","2","img"
"tabm_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:12:54.000Z","25","finished","0.7298469543457031","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","2","non"
"tabm_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:12:12.000Z","38","finished","0.67803955078125","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","2","all"
"cat_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:11:40.000Z","27","finished","0.08444616063787302","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","2","img"
"cat_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:11:06.000Z","27","finished","0.7305651501985547","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","2","non"
"cat_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:10:19.000Z","42","finished","0.6937527969583284","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","2","all"
"light_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:09:48.000Z","26","finished","0.0028354983726909255","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","2","img"
"light_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:09:21.000Z","25","finished","0.5236802102838449","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","2","non"
"light_REG_IMAGE_LAHAINA_AUCTION_2","2026-09-05T21:08:39.000Z","38","finished","0.545058554938076","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","2","all"
"tabm_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:06:32.000Z","27","finished","0.12396526336669922","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","1","img"
"tabm_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:06:00.000Z","25","finished","0.6630198955535889","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","1","non"
"tabm_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:05:18.000Z","38","finished","0.67640620470047","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","1","all"
"cat_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:04:47.000Z","27","finished","0.06463811384360862","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","1","img"
"cat_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:04:15.000Z","28","finished","0.6316714163088586","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","1","non"
"cat_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:03:28.000Z","41","finished","0.6495395385375989","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","1","all"
"light_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:02:56.000Z","26","finished","-0.002367757790875835","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","1","img"
"light_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:02:30.000Z","24","finished","0.5292383895472699","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","1","non"
"light_REG_IMAGE_LAHAINA_AUCTION_1","2026-09-05T21:01:47.000Z","37","finished","0.5970530299386818","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","1","all"
"tabm_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:59:40.000Z","26","finished","0.11888855695724489","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","0","img"
"tabm_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:59:08.000Z","25","finished","0.395582914352417","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","0","non"
"tabm_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:58:26.000Z","38","finished","0.45922595262527466","REG_IMAGE_LAHAINA_AUCTION","TabM Ⓜ️","intfloat/e5-small-v2","0","all"
"cat_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:57:54.000Z","27","finished","0.07010307607700439","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","0","img"
"cat_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:57:22.000Z","27","finished","0.41373530500733713","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","0","non"
"cat_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:56:35.000Z","44","finished","0.44819611503990286","REG_IMAGE_LAHAINA_AUCTION","CatBoost 😸","intfloat/e5-small-v2","0","all"
"light_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:56:04.000Z","26","finished","0.11656069943354952","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","0","img"
"light_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:55:37.000Z","25","finished","0.396364143057403","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","0","non"
"light_REG_IMAGE_LAHAINA_AUCTION_0","2026-09-05T20:54:55.000Z","37","finished","0.4226058606608199","REG_IMAGE_LAHAINA_AUCTION","LightGBM 💡","intfloat/e5-small-v2","0","all"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:52:58.000Z","15","finished","0.8716577540106951","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","4","img"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:52:42.000Z","14","finished","0.8930481283422459","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","4","non"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:52:21.000Z","15","finished","0.9358288770053476","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","4","all"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:51:59.000Z","16","finished","0.8796791443850267","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","4","img"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:51:43.000Z","14","finished","0.8823529411764705","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","4","non"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:51:22.000Z","17","finished","0.9197860962566844","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","4","all"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:51:01.000Z","15","finished","0.8502673796791443","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","4","img"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:50:45.000Z","14","finished","0.8877005347593583","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","4","non"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_4","2026-09-05T20:50:24.000Z","15","finished","0.9064171122994652","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","4","all"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:48:27.000Z","15","finished","0.925133689839572","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","3","img"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:48:11.000Z","14","finished","0.9491978609625668","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","3","non"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:47:50.000Z","15","finished","0.9545454545454544","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","3","all"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:47:29.000Z","15","finished","0.9117647058823528","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","3","img"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:47:13.000Z","14","finished","0.9572192513368984","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","3","non"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:46:52.000Z","16","finished","0.962566844919786","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","3","all"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:46:30.000Z","15","finished","0.9224598930481284","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","3","img"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:46:14.000Z","14","finished","0.9545454545454546","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","3","non"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_3","2026-09-05T20:45:53.000Z","15","finished","0.9545454545454544","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","3","all"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:43:56.000Z","15","finished","0.8663101604278075","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","2","img"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:43:40.000Z","13","finished","0.9438502673796793","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","2","non"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:43:19.000Z","15","finished","0.943850267379679","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","2","all"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:42:57.000Z","16","finished","0.8877005347593584","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","2","img"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:42:41.000Z","14","finished","0.96524064171123","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","2","non"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:42:20.000Z","16","finished","0.9705882352941176","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","2","all"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:41:59.000Z","15","finished","0.8556149732620321","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","2","img"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:41:43.000Z","14","finished","0.9598930481283424","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","2","non"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_2","2026-09-05T20:41:21.000Z","16","finished","0.9598930481283422","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","2","all"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:39:23.000Z","16","finished","0.9037433155080214","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","1","img"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:39:07.000Z","14","finished","0.839572192513369","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","1","non"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:38:46.000Z","15","finished","0.8743315508021391","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","1","all"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:38:25.000Z","15","finished","0.925133689839572","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","1","img"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:38:08.000Z","14","finished","0.8743315508021391","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","1","non"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:37:47.000Z","16","finished","0.9224598930481284","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","1","all"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:37:26.000Z","15","finished","0.9358288770053476","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","1","img"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:37:10.000Z","13","finished","0.8422459893048129","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","1","non"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_1","2026-09-05T20:36:49.000Z","15","finished","0.8957219251336899","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","1","all"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:34:52.000Z","16","finished","0.8155080213903745","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","0","img"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:34:36.000Z","14","finished","0.8422459893048128","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","0","non"
"tabm_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:34:15.000Z","15","finished","0.8368983957219251","BIN_IMAGE_OASIS_ALZHEIMERS","TabM Ⓜ️","intfloat/e5-small-v2","0","all"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:33:54.000Z","16","finished","0.8529411764705882","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","0","img"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:33:38.000Z","14","finished","0.9197860962566844","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","0","non"
"cat_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:33:17.000Z","16","finished","0.9197860962566844","BIN_IMAGE_OASIS_ALZHEIMERS","CatBoost 😸","intfloat/e5-small-v2","0","all"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:32:56.000Z","15","finished","0.858288770053476","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","0","img"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:32:40.000Z","13","finished","0.9224598930481284","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","0","non"
"light_BIN_IMAGE_OASIS_ALZHEIMERS_0","2026-09-05T20:32:18.000Z","18","finished","0.9144385026737968","BIN_IMAGE_OASIS_ALZHEIMERS","LightGBM 💡","intfloat/e5-small-v2","0","all"
